<<<<<<< HEAD
,clf1,clf2,question,replies
355,LABOR,근로기준,"부당해고를 입증할 수 있는 자료가 현재 적은 상황입니다.근로계약서도 없고 사대보험도 없고 출근부도 없어요.현재 있는 것이 월급이 입금된 통장내역과 해고 통지를 받은 카톡 메세지, 부당해고를 인정한다는 사용자와의 대화내용 녹음파일만 있어요.출근에 대한 부분이라면 출근부는 없지만 같은 직장에 있던 분들에게 증인 요청을 할 수 있는데 이 경우 성립이 될지...여튼 이 상황이면 제가 많이 불리한가요? ","[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 강종현 입니다.해고란 근로자의 의사에 반하여 근로관계가 종료되는 경우를 말하며, 정당한 사유와 절차에 의하지 않은 해고는 부당한 해고라고 판단될 가능성이 큽니다.사안의 경우 서면이 아니라 모바일메신저를 통하여 해고통보를 받았기 때문에 부당해고 구제신청 시 인정받을 가능성이 충분히 있을 것으로 보이며, 그다지 불리한 상황은 아니라고 보여집니다.조금이라도 도움이 되셨으면 합니다. ', ' \', ""답변입니다1. 증거는 쌍방이 제출 가능하며, 쌍방이\\xa0제출한 증거가 \'얼마나 정확하고,일관되고, 객관적인지\' 가 중요합니다.2. 소송실무상 근로자측이 증거가 적어도 \\xa0사용자측 증거가\\xa0 더 적으면 근로자가 유리하고,근로자측이 증거가 많아도 사용자측 증거가\\xa0 더 많으면 사용자가 유리합니다결론적으로 상대적이라고 보아야 할 것 같습니다3. 이점에서 소송실무上\\xa0 보유한 증거의\\xa0 유효적절한 사용이 승패에 영향을 주므로 무척 중요합니다.감사합니다(기타 해고에 대해 궁금하신 점은 블로그 \'불독노무사\' 를 참조하세요) ']"
356,LABOR,근로기준,"안녕하세요..현재 근무하는 곳의 상황과 임금부분에 대해 도움 요청합니다!5인이상 20인 미만 사업장이구요근무시간 (주6일제)월~금. 9시~7시 (점심시간 1시-2시, 온전한 휴식시간이 아니라 돌아가며 업무)토요일 9시~3시 (점심시간 없이 근무)기본급 1,500,000원을 받고있습니다주40시간근무로 듣고 입사하였지만지켜지지 않고 있습니다최근 이 부분에 대해 말했더니기본급에 시간외근무 수당10만원이 포함되어있다고 하더군요1. 현재 기본급이 타당한건지2. 시간외 근무시간이 10만원 밖에 안된다고 하는데평일 오버되는 시간과 토요일 근무까지 계산했을때,정확한 시간외 근무에 대한 급여3. 하루 8시간이상 근무하는 곳에서식비 지급에 대한 법률 부분4. 점심시간은 온전한 휴게시간이 되어야 한다고 알고있는데 그렇지 못한 부분에 대해 어떠한보상을 요구해야 하는지사업장에 얘기할수록 오히려 저희가 요구하는 것은 권리가 아니라특별히 주는 혜택이라 말하며요구한 직원을 다른 직원들 앞에서 모함하고 이간질 시키고 있습니다.정확하게 알아야 할것같아 질문드립니다답변 부탁드립니다.. ","[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 강종현 입니다.1. 2. 2017년 최저임금(6,470원)을 기준으로 할 경우, 주휴수당을 포함한 기본급 1,352,230원, 연장근로수당 465,840원, 합계 1,818,070원이 지급되어야 합니다.3. 식비 지급은 법률에 따로 정해진 바가 없으므로, 사용자가 이를 지급하지 않는다고 하더라도 전혀 문제되지 않습니다.4. 휴게시간을 온전히 사용하지 못한다는 객관적인 입증자료를 만들 수 있으시다면 사용자에게 연장근로수당 등을 청구하실 수 있으며, 이와 별도로 근로기준법 위반으로 사용자를 신고하실 수 있습니다.조금이라도 도움이 되셨으면 합니다. ']"
357,LABOR,근로기준,부당해고 임금상당액이 부당해고를 당한 뒤 복직하기 전까지의 월급을 받을 수 있다는 뜻인가요?만약 부당해고로 인해 근로자가 복직을 원하지 않을 경우에는 임금상당액을 받지 못 하나요? ,"[' 안녕하세요. 로시컴-네이버 지식iN 상담 공인노무사 강종현 입니다.근로자는 근로기준법에 따라 노동위원회를 통하여 부당해고 구제신청 시 원직복직 또는 금전보상을 선택할 수 있습니다.만약, 노동위원회에서 부당해고라고 판정을 한다면, 원직복직의 경우 원직복직 및 해고일로부터 복직일까지의 임금상당액을 지급하라는 명령을 내리게 되고, 금전보상의 경우 해고일로부터 판정일까지의 임금상당액을 지급하라는 명령을 내리게 됩니다.\\xa0다만, 노동위원회의 일부 판결은 근로자가 금전보상으로 신청을 하였더라도 사용자가 원직복직에 상응하는 조치를 하였다면 금전보상에 대하여 구제이익이 없다는 판정을 내리기도 합니다.\\xa0구체적인 상황에 따라 달라질 수 있는 부분이니, 참고하시길 바랍니다. ', ' 안녕하세요 노동법의정석입니다.\\xa0부당해고기간동안 근로자가 지급받을 수 있었던 금액을 말합니다.\\xa0부당해고로 인정될 경우 근로자가 복직을 원하지 않더라도 그 기간동안 임금을 지급해야 합니다.답변 도움되셨길 바랍니다. ']"
358,LABOR,근로기준,"제가 2012년 5월 29일부터 2016년 8월 19일까지 근무한 회사가 있습니다.2016년 8월 19일에 퇴사를 하였는데 사측에서 퇴직금 지급을 미루고 2012년과 2013년에 미지급 된정규상여금 500%도 지급하지 않았습니다. 회사가 어렵다고 하여 미지급 상여 500%는 2016년 9월 30일까지 지급하기로 약속하고 퇴직금은 2016년 10월 31일까지 지급하기로 구두약속을 하였습니다.그런데 회사가 9월 30일에 1차부도, 10월 4일에 2차부도를 맞으면서 2016년 12월 중순에 법정관리가개시되었습니다. 이럴경우 제가 체당금제도를 이용하면 걸리는 시간과 준비해야 하는 서류 및 절차를여쭙고자 합니다. 현재 저를 포함한 퇴직자들 모두 밀린 상여와 퇴직금을 받지 못한 상태이고 현재 회사는정상적으로 돌아가고 있습니다.1. 체당금은 3년치 퇴직금만 지급되는걸로 알고 있는데 나머지는 어떻게 받아내야 하는지요?2. 퇴직금 이외에 밀린 상여 500%는 어떻게 받는지요?(밀린 상여는 2012년과 2013년분 입니다.)3. 그리고 저를 비롯한 퇴직자들이 합심하여 노무사분을 끼고 대응할수 있는 방법은 없는지요?\xa0\xa0\xa0(수임료는 어느정도 발생하는지요?)이상입니다.전문가분들의 많은 답변 부탁드립니다.카더라의 답변은 사양합니다. ","[' 안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 조상희 입니다.질문1. 체당금은 3년치 퇴직금만 지급되는 것으로 알고 있는데 나머지는 어떻게 받아야 하나요?답변 :먼저 체당금의 경우에는 3년치의 퇴직금과 3개월치의 임금을 대상으로 합니다.그 외\\xa0추가적인\\xa0임금 등은 파산관재인에게 배당요구를 하시면, 최우선 변제부분(3년치 퇴직금, 3개월치임금 즉, 체당금 범위에 해당되나 체당금은 상한액이 있어서 그외의 부분을 받을 수 있습니다.)에 대해서받을 수 있을 것으로 보입니다. 그외는 민사소송을 통해서 받을 수 있으나, 법인의 재산이 없는 경우 받기어려울 것으로 보입니다.질문2. 상여금은 어떻게 받을 수 있나요?답변 :임금채권의 경우 소멸 시효는 3년 입니다. 지급기일로 3년이 초과되면 받지 못합니다.상여금 지급일을 기준으로 3년이니 이를 확인해보시길 바랍니다. 해당 상여금은 배당요구를 하거나,민사소송을 통해 지급받으실 수 있을 것으로 보입니다.3. 체당금 관련도산, 파산기업에서 퇴직한 근로자가 사업주로부터 임금, 퇴직금 등을 지급받지 못한 경우 국가가 대신지급해주는 제도를 말합니다. 도산, 파산 신청일\\xa01년부터 이후 3년이내에 퇴사한 자만 체당금을 신청할수 있습니다.절차는1)노동청에 임금체불 진정 후 체불액을 확정받고2) 노동청에 도산을 신청한 후 도산 및 사실상 도산을 승인받고3) 체당금 신청 및 지급순으로 진행이 됩니다.필요서류는1) 법정도산, 파산 등이 이뤄지지 않았다면 사실상 도산임을 입증할 서류2) 근로자 임을 입증할 수 있는 서류(근로계약서, 고용보험가입내역서 등)3) 체불임을 증명할\\xa0수 있는 서류(체불금품확인원)등 다양한 서류가 필요합니다.체불액 확정이 체당금 액 결정에 중요한 역할을 하니\\xa0이를 명확히할 필요가 있다고 보여집니다.처리기간은 짧게는 4개월에서 길게는 6개월 정도 걸리나 감독관교체 및 근로자 특이사항 발생 시에는 소요기간이 더 길어 질 수 있습니다.4. 노무사 수임료수임료는 사건의 특성에 따라 별도로 정해지는 것이으로 명확히 답변을 드리기 어려울 것 같습니다.답변이 도움이 되셨기를 바라면, 추가적인 자문이 필요하시면 연락주시길 바랍니다. ']"
359,LABOR,근로기준,"7년차 직장인입니다. 연봉은 3600입니다.2017년 1월부터 월급이 일부 밀렸습니다.2월부터는 아직 불확실한 상태인데,\xa0사측에서는 자칫하면 3월부터는 무급 휴직에 들어가야 할 것 같다라고 합니다.연봉 외 해외출장 수당이 있는데, 1월 월급에 함께 입금이 되어야 하는데 입금되지 않은 금액은 283만원입니다.법인사업자는 아직 유지되고 있습니다.사측에서는 3개월은 국가에서 월급을 보전해준다고 이야기를 하는데, 실업급여를 말하는 것인지요?그리고 금액이 쫌 되는 것이 퇴직금입니다.\xa0제가 알고 있는 것으로는 퇴직 당시 월급 * 근속년수로 알고 있습니다.\xa0국가에서 보장하는 금액은 3년으로 알고 있구요.최악의 상황을 대비하여 어떤 증빙 서류들이 필요한지 궁금합니다. ","[' 안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 조상희 입니다.질문자님의 질문 내용은 체당금에 대한 것으로 보입니다.(1) 사업주 요건1) 산재보험 적용 사업장으로 300인 이하를 고용하여, 6개월 이상 사업을 행할 것2) 폐업, 도산 등으로 인하여 사업을 영위하기 어려울 것(2) 근로자 요건퇴직기준일 1년 전부터 3년 이내에 사업장을 퇴사한 근로자 일 것(3) 3개월 임금, 3년 퇴직금 지원(일정 요건 하에서 지급받을 수 있는 최고 액수가 책정되어 있음)이때 질문자님께서 준비하셔야 할 것은도산등 사실인정 대상 사업장인지와 관련된 서류, 회사재직 시 월급통장 거래내역서, 체불금품확인원,고용보험가입내역서, 근로계약서, 임금 등과 관련한 미지급확인서 등 체불이 있음을증명할 수 있는 자료와 퇴직 증명서 등 입니다.질문자님의 사업장이 폐업등이 이뤄지지 않았다면 아직 체당금을 신청하시기 어려울 것입니다.좀 더 정확한 답변을 원하시면 구체적인 사실관계를 말씀해 주셔야 할 것 같습니다.도움이 되셨기를 바라며, 추가 자문이 필요하시면 연락바랍니다 ']"
360,LABOR,근로기준,월급의 1/13로 퇴직금을 지급해도 법적으로 괜찮은건가요?퇴직금 없이 1/12로 월급을 주는건 불법인가요? ,"[' 안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 조상희 입니다.선생님께서 월급 안에 퇴직금을 포함하여 지급하는 것이 적법한 것인지를 물어보시는 것 같습니다.먼저, 퇴직금은 재직 중인 경우 발생하지 않습니다. 따라서, 재직시 퇴직금을 지급하는 경우퇴직금 지급 효력이 발생하지 않습니다.즉, 연봉을 1/13으로 재직 중에 퇴직금을 지급하는 것은 옳지 못한 지급 방식입니다.퇴직금을 제외하고 급여를 주는 방식으로 지급방식을 수정하는 것이 필요하다고 사료됩니다.아직, 현재 상황을 명확히 알 수 없어서 정확한 답변이 맞는 지 모르겠으니\\xa0추가적인 질의가 있으면연락부탁드리겠습니다.답변이 도움이 되셨기를 바라겠습니다. ', ' 근로자 퇴직급여 보장법에 의해 임금지급기에 연봉의 1/13을 지급하고 나머지를퇴직연금에 적립하여 퇴직금 발생 시기에 적립된 퇴직연금을 일시지급하는 형태라면 문제가 없습니다. 다면 퇴직금을 근로계약서에 기재한 특별한 중간정산 사유 없이선지급 형태로 연봉의 1/12를 매월 임금지급에 포함시키는건 위법입니다. ']"
361,LABOR,"고용, 고용복지",1년 3개월째 일하는 중소기업에서 연차관련 새로 내규가 내려왔다고 앞으로 연차를 공휴일로 대체하겠다는 말도 안되는 얘기가 나와서 일요일 연차휴무가 짤리고 결근처리 되었네요. 연차관련한 내규 변경에 대한 제대로 된 설명과 이해가 없었고 작년까지도 연차를 쓰고 있었는데 갑자기 그렇게 바꾸어 버렸습니다. 서비스 직이라 주말 공휴일 다 일해야 하기 때문에 공휴일에 연차를 쓰라는 건 말도 안되는 소리고 일을 하면 연차는 날라가고 대신 대체휴무만 생긴다고 하니 실질적으로 연차와 공휴일을 같은 개념으로 보고 있네요. 공무원의 경우 선생님은 서비스직이라 이런식으로 한다는 건 아는데 서비스직에 대한 연차개념에 대해 아는 분 설명 부탁드립니다. 그걸 떠나서 공휴일과 연차는 엄연히 다른데 이걸 회사 내규로 규정지을 수 있는지도 궁금하구요. 월요일 하루만 쉬는 것도 피곤한데 전국의 서비스업 종사자들 불쌍하네요. ,"[' 안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 조상희 입니다.선생님의 회사에서 현재 연차대체제도를 운영하고 있는 것 같습니다.1. 연차대체제도의 정의사용자는 근로자대표와의 서면 합의에 따라 연차 유급휴가일을 갈음하여 특정한근로일에 근로자를 휴무시킬 수 있는 제도2. 요건(1) 5인이상 사업장(2) 근로자대표와 서면합의3. 휴일(1) 법정휴일 : 주휴일(일요일이 아닐 수 있음, 규정에 따라 다름), 근로자의 날(2) 약정휴일 : 법정휴일 외(3) 공휴일 : 사기업의 직원에게는 원칙적으로 근로제공의무가 있는 날, 약정에 따라 휴일여부가 달라짐4. 결론만약, 기업에서 연차대체제도에 대해 근로자 대표의 동의를 받았고, 공휴일이 근무일로 약정되어 있으면공휴일을 연차로 대체하는 것에 문제가 없을 것으로 보입니다. 즉, 질문자님의 회사의 규정을 확인해보아야 연차휴가를 공휴일로 대체하는 것이 적법한지 여부를 명확히 알려드릴 수 있을 것 같습니다.답변이 도움이 되셨기를 바라겠습니다. ']"
362,LABOR,근로기준,주20시간 4일 (5시간)씩 근무중입니다.주40시간 이상 근로자 1년되었을때 15개주는것으로 알고 있는데. 근무조건이 주20시간4일(5시간)씩인 사람은연차가 몇개 발생하나요? ,"[' 안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 조상희 입니다.질문자님은 단시간근로자의 연차 일수가 궁금한 것으로 보고 답변드리겠습니다.단시간근로자는 전일제근로자의 연차 일수에 시간을 비례하여 지급하는 것을원칙으로 합니다.그렇기에 15(전일제근로자 연차일수)*(5(단시간근로자 소정근로시간)/8(전일제근로자 소정근로시간))*8(소정근로시간)=75시간즉, 질문자님은 75시간의 연차를 지급받을 수 있을 것입니다.답변이 도움이 되셨기를 바라겠습니다.추가 자문이 필요할 시에 연락바랍니다. ', ' 안녕하세요 알바상담소에서 일하는 서울시 아르바이트 청년 권리지킴이입니다.주 20시간 일하시는 것도 주 40시간 일하시는 노동자와 동일한 근무조건을 가지십니다.*연차는 상시근로자 5인 이상인 사업장에서 발생합니다.상시근로자란 하루에 해당 사업장에서 일하는 노동자 수를 의미합니다.또, 연차는 주 15시간 이상 일하는 노동자에게 발생합니다.즉, 주 20시간도 40시간과 동일하게 연차를 받으실 수 있습니다.*연차는 한 달 만근시 하나가 부여되고,재직 1년이 되면 이때까지 부여된 연차를 합해서 15개가 생깁니다.만일 11개월 만근해서 11개를 받았다면, 1년째 되는 날에 15-11=4개가 추가로 더 생기는 것이죠.그 이후로는 2년째 되면 15개, 3,4년째 되는 해는 16개.. 2년마다 1개씩 늘어나 총 25개까지 지급됩니다.*매 해 새로운 연차가 생기면서 기존 연차가 사라지고, 또, 퇴직할 때 사라집니다.이 때, 남은 연차가 있다면, 연차가 사라지면서 수당으로 발생합니다. 연차 1개 당 약 하루치의 임금입니다. ']"
363,LABOR,근로기준,"회사는 8명 / 9:00 ~6:00 까지 일하고 있습니다인터넷을 검색한 결과 연차가 가능하다고 하는데직장에 물어보니 사람이 적어서 안된다고,, 법에 안걸린다고 하더라구요 정말인가요???만약에 연차가 된다면 연차수당은 퇴직금에 합쳐서 같이 나오는건가요?? ","[' 직장에 물어보니 사람이 적어서 안된다고,, 법에 안걸린다고 하더라구요 정말인가요???만약에 연차가 된다면 연차수당은 퇴직금에 합쳐서 같이 나오는건가요?? ', ' 안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 조상희 입니다.연차유급휴가는 상시근로자수 5인 이상인 경우 적용됩니다.연차는 1년에 80%이상 소정근로일을 출근한 경우 발생을 하고 1년 동안 사용할 수 있음을원칙으로 합니다.1년 이후 연차청구권(연차사용권리)이 소멸되면 그후 사용하지 않는 수당에 대해연차미사용수당으로 전환되고 원칙적으로 연차미사용수당은 연차청구권이 소멸한 다음 월에 지급되어야 합니다.퇴사시에는 퇴직 후 14일 이내에 지급되어야 합니다.답변이 도움이 되셨기를 바라겠습니다.감사합니다. ', ' 안녕하십니까?대전충남지방 중소기업청 비즈니스지원단입니다.연차유급휴가에 관한 규정은 상시근로자 5인 이상 사업장에 적용됩니다.상시근로자가 8인이라면 사용자는 연차유급휴가를 부여해야 합니다.그동안 연차휴가를 사용하지 않았다면, 미사용연차수당을 청구하실 수 있습니다.추가로 궁금하신 사항이 있으면 대전충남지방 중소기업청 비즈니스지원단042-865-6181~3으로 연락주시기 바랍니다. 감사합니다. ', ' 연차는 5인이상 회사에 적용됩니다.연차는\\xa0소진하여야 하나 연차수당 지급조건이 되면 연말에 잔여일자를 산정하여 급여와 함께 지급하도록 되어 있습니다.1년 연차 15일/\\xa0 5일을 사용한다면 잔여10에 대한 금액으로 지급됩니다. 10일이면 한달급여의 1/3입니다.연차수당은 급여와 마찬가지로 임금채권에 포함되며\\xa0 청구권은 3년후 소멸됩니다. ']"
364,LABOR,근로기준,지난 1월 13일까지 근무하고 14개의 연차가 남아있습니다.돈으로 받기는 어려워서 나머지 사용하려고 하는데 연속으로 연차사용할시에는 주말도 껴서 소진되는 것인지요제가 알고있는 퇴사날짜는 주말은 연차차감 대상이 아니기에 2월 5일이지만 회사에서는 3일이라고 하네요 ,[' 안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 조상희 입니다.연차유급휴가는 근로제공의무가 있는 날 그 의무를 면제받기 위하여 사용하는 것이므로근로제공의무가 없는 날인 휴일에 연차유급휴가를 사용한다는 것은 모순되는 말입니다.그렇기에 휴일은 연차유급휴가사용에 해당되지 않습니다.답변이 도움이 되셨기를 바라겠습니다.감사합니다. ']
365,LABOR,근로기준,2015년11월1일부터 3개월씩연장하여 계약직으로 근무햇어요 그러면 2016년11월1일부로 연차15개발생하나요 아니면 회사규정상으로 2017년1월부터 발생되나요?? 그리고 정직으로 전환되면 다시1년지나야발생되나요??아니면 연장으로 2016년11월1일에15개 발생하나요??상세 답변부탁드립니다 !!! ,"[' 안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 조상희 입니다.1. 연차의 경우에는 계속근로년수 1년에 대하여 소정근로 8할 이상 근무 시에 발생함2. 입사년도를 기준으로 하는 것이 원칙이나, 근로자의 불이익이 없는 경우에 한하여 회계년도를 기준\\xa0\\xa0\\xa0 으로\\xa0연차휴가를 부여할 수 있음\\xa0질문자님의 계약직 근무 재연장 사이도 계속근로가 인정되고, 소정근로일수 8할 이상을 근무하였다고 가정한다면1. 입사년도 기준2016년 11월 1일 - 15개 발생2. 회계년도 기준2016년 1월 1일 - 2.5개 발생2017년 1월 1일 - 15개 발생질문자님의 경우 정보가 제한적이기에 더욱 자세하고 명확한답변을 드릴 수가 없는 점 양해부탁드립니다.감사합니다. ', ' 안녕하세요, 광주전남지방중소기업청비지니스지원단입니다.문의 하신 질문에 대하여 말씀드립니다.연차유급휴가는 입사일 기준으로 부여하는게 원칙이나 회사의 업무효율성을 감안하여 회계기준으로 부여하는 경우가 많습니다. 그러나 근로자가 퇴사할 때는 입사일 기준으로 정리를 하여 불이익을 받지 않도록 해야 합니다. 그리고 연차는 근로형태와 관계없이 1년이 지나면 8할 이상 출근한 근로자에게 15일이 부여해야 합니다. 다 문의 사항이 있으시면 광주전남비지니스지원단으로 연락 주시기 바랍니다.\\xa0 064)723-2101 ']"
366,LABOR,근로기준,제가 2014년9월22일에 입사해서 계속 근무 하고 있거든요지금까지 사용한 연차는 2016년3월11일-1개 사용2016년9월28일~30일-3개 사용.. 회사에 물어보니 회계년도 기준으로 미사용 연차수당을준다고 하는데요..그럼 만약에 앞으로 연차를 안쓴다고하면 제가 수당으로 받아야 하는 연차는 몇개가 되나요?그리고 언제 받게 되나요? ,"[' 안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 조상희 입니다.1. 발생 연차 갯수회계년도 기준15. 1. 1. : 4.2개 발생16. 1. 1. : 15개 발생총 19.2개 발생2. 미사용수당(1) 지급시기연차는 원칙적으로 1년 사용할 수 있고 1년이 지나면 미사용수당청구권으로 전환된다. 미사용수당은 연차청구권 소멸일의 다음 달에 임금지급일에 지급되어야 한다. 즉, 2015년 발생한 연차 중 사용하지 않은 연차의 경우에는 2016년 1월 임금지급일에 지급되어야 합니다. 하지만, 회사 사정에 따라 약간의 차이는 둘 수 있습니다.(2) 수당으로 받아야 하는 연차위 갯수 중 사용한 연차를 빼면 수당으로 받아야할 연차입니다. 다만, 퇴직 시에는 입사년도 기준과 비교하여 많은 쪽을 지급하여야 하기에 재정산을 할 필요가 있습니다.답변이 도움이 되셨길 바랍니다.감사합니다. ', ' 안녕하세요^^ 귀하의 질문에 답변을 드립니다.회계연도 기준 연차2014년 9월 22일 : 입사▷2015년 1월 1일 : 연차4일 발생(15×재직일수101일/365일=4.15일)2016년 1월 1일 : 연차4일에 대한 잔여연차, 수당지급▷2016년 1월 1일 : 연차15일 발생2017년 1월 1일 : 연차15일에 대한 잔여연차, 수당지급▷2017년 1월 1일 : 연차15일 발생제 답변이 도움이 되셨기를 바랍니다. ']"
367,LABOR,근로기준,"취업사이트에서 어떤 모집공고를 봤느데 포괄연봉제라고 하더라고요.\xa0포괄연봉제가 정확히 어떤건가요??\xa0포괄연봉제인데 퇴직금 포함 3000만원이면 많은건가요??\xa0마지막으로 초과근무(주말근무, 야근)시간이 계약서에 명시한거 이상일 경우에는 초과수당을 받을 수있나요?? ","[' 안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 조상희 입니다.1. 포괄임금제의 정의포괄임금제는\\xa0 법령이 아닌 판례에 의해 정착된 개념입니다. 간단히 이야기하면, 연봉 안에 기본급, 연장, 야간, 휴일수당 등 제수당이 이미 포함된 임금제도를 의미합니다.2. 초과근무시간이 계약서에 명시한 이상 일 경우 추가 수당 지급 가능 여부포괄된 시간외근무시간을 초과하여 근로하는 경우에 추가로 근무한 시간에 대해서는 추가로 수당을 지급받으실 수 있습니다.3. 퇴직금 포함 3,000만원이 많은 지 여부금액이 많은 지 여부는 개인 차이므로 말씀드리기 어렵습니다.다만, 퇴직금은 퇴직 시 발생하는 채권이기 때문에 퇴직 전에는 존재하지 않는 채권입니다. 그렇기에 퇴직 전에 퇴직금 명목으로 지급되는 금품은 퇴직금 지급의 효력이 없고 근로자가 이를 동의한다 해도 마찬가지 입니다.\\xa0그렇기에 포괄임금제에 산입되는 수당 중 퇴직금은 제외됩니다.답변이 도움이 되셨길 바랍니다.감사합니다. ', ' 안녕하세요. 경기지방중소기업청 비즈니스지원단입니다. 귀하의 질문에 답변드리겠습니다.\\xa0\\xa0 포괄임금제라 함은, 월급여에 일정시간의 시간외근로를 포함하는 형태의 임금체계로서 근로기준법에 대한 예외적인 제도이므로 반드시 근로자의 동의를 필요로 합니다. 또한 포함되는 시간외근로시간과 금액이 근로계약서에 명확히 명시 되어야 법적으로 그 효력을 인정받을 수 있습니다. 포괄임금제는 근로계약서상의 포함된 시간만큼의 연장 및 휴일근로에 대해 별도 지급의무가 없는 제도이므로, 계약서상 명시된 시간을 초과하는 시간에 대해서는 근로기준법에 의한 시간외근로수당을 지급해야 합니다. 기타 중소기업 정책정보는 www.1357.go.kr, http://blog.naver.com/bizinfo1357 에서 더 많은 정보를 확인할 수 있습니다 ']"
368,LABOR,근로기준,2016년 2월에 입사하였습니다. 내년 연차가 몇개 발급 되는지 궁금합니다. 입사기준으로 연차 수를 정하는 건가요? 2월에 입사하였으니 2017년 2월이 되야 만 1년인데 입사 기준 년수로 정하는 것인지 아니면 회계년수로 정하는 건지요?? ,"[' 안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 조상희 입니다.연차발생은 원칙적으로 입사연도를 기준으로 산정을 합니다. 다만, 회사의 업무상 편의를 위해 회계년도 기준으로 연차를 산정할 수 있습니다. 다만, 이런 경우에는 근로자에게 불이익하지 않아야 합니다.즉, 회계년도 기준일 경우\\xa0근로자 퇴사시에\\xa0입사년도 기준과 비교하여 입사년도 기준이 더 많을 경우에는 그 차이만큼 수당으로 보전해줘야 합니다.답변이 도움이 되셨기를 바라겠습니다.감사합니다. ', ' 저희 회사는 년차 안줘도 법에 위반안됀다면서 안주네요.년차 못쓰면 소멸됀다고 하던데요. 넘 속상하네요 ']"
369,LABOR,근로기준,병원에서 1년이상일햇구요 월급161만원인데 4대보험은 안하고 1년이상 일한상태인데 1월까지하고 일을그만두려고하는데 퇴직금 지급받을수잇나요??혹시 실업급여도받을수잇나요 혹시퇴직금받게되면 한달 급여161만원을더지급받는건가요??ㅜㅜ ,"[' 안녕하세요. 한국공인노무사회-네이버 지식iN 상담 공인노무사 조상희 입니다.1. 퇴직금 지급요건(1) 근로자일 것(2) 계속근로기간이 1년 이상일 것(3) 4주 평균하여 1주의 근로시간이 15시간 이상일 것이 요건에 해당되게 되면 퇴직금을 지급받을 수 있습니다.계속근로기간 1년에 대하여 30일분의 통상임금이 지급되는 데 거의 1달 임금정도 된다고 보시면 됩니다.2. 실업급여 수급 자격(1) 고용보험에 가입하여 피보험 단위기간이 180일 이상일 것(2) 비자발적인 사유로 이직하여 현재 실업상태에 있을 것(3) 적극적 구직활동이 가능할 것위 요건에 모두 포함된다면, 실업급여를 받으실 수 있습니다.답변이 도움이 되셨기를 바랍니다.감사합니다. ', ' 4대 보험이없으면 퇴직금이고 실업급여고 없습니다.\\xa0그래서 4대보험이 중요한거에여~ ']"
